"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"22609","BBS9","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"22610","BBX","Human (Adult)",4,26,0.153846153846154,"Human (Fetal)",1,26,0.0384615384615385,"Both",4,0.25,4,0.25,3
"22611","BCAM","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"22612","BCAN","Human (Adult)",4,8,0.5,"Human (Fetal)",3,8,0.375,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"22613","BCAP29","Human (Adult)",2,17,0.117647058823529,"Human (Fetal)",2,17,0.117647058823529,"Both",1,1,1,1,0
"22614","BCAP31","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"22617","BCAR1","Human (Adult)",3,22,0.136363636363636,"Human (Fetal)",1,22,0.0454545454545455,"Both",3,0.333333333333333,3,0.333333333333333,2
"22620","BCAR3","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"22623","BCAS2","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"22627","BCAS3","Human (Adult)",2,34,0.0588235294117647,"Human (Fetal)",1,34,0.0294117647058824,"Both",2,0.5,2,0.5,1
"22629","BCAS4","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"22630","BCAT1","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"22631","BCAT2","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"22632","BCCIP","Human (Adult)",3,5,0.6,"Human (Fetal)",3,5,0.6,"Both",1,1,1,1,0
"22635","BCHE","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"22636","BCKDHA","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"22637","BCKDHB","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"22638","BCKDK","Human (Adult)",6,10,0.6,"Human (Fetal)",3,10,0.3,"Both",2,0.5,2,0.5,3
"22639","BCL10","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"22640","BCL11A","Human (Adult)",2,27,0.0740740740740741,"Human (Fetal)",4,27,0.148148148148148,"Both",0.5,2,0.5,2,2
"22644","BCL2L1","Human (Adult)",8,9,0.888888888888889,"Human (Fetal)",6,9,0.666666666666667,"Both",1.33333333333333,0.75,1.33333333333333,0.75,2
"22649","BCL2L13","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",1,17,0.0588235294117647,"Both",1,1,1,1,0
"22655","BCL6","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"22657","BCL7A","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",2,3,0.666666666666667,"Both",1,1,1,1,0
"22658","BCL7B","Human (Adult)",5,14,0.357142857142857,"Human (Fetal)",3,14,0.214285714285714,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"22663","BCLAF1","Human (Adult)",2,24,0.0833333333333333,"Human (Fetal)",2,24,0.0833333333333333,"Both",1,1,1,1,0
"22669","BCOR","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"22672","BCR","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",2,15,0.133333333333333,"Both",1,1,1,1,0
"22682","BCS1L","Human (Adult)",5,21,0.238095238095238,"Human (Fetal)",5,21,0.238095238095238,"Both",1,1,1,1,0
"22695","BECN1","Human (Adult)",4,22,0.181818181818182,"Human (Fetal)",3,22,0.136363636363636,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"22698","BEGAIN","Human (Adult)",6,12,0.5,"Human (Fetal)",1,12,0.0833333333333333,"Both",6,0.166666666666667,6,0.166666666666667,5
"22705","BEND5","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"22706","BEND6","Human (Adult)",6,4,1.5,"Human (Fetal)",1,4,0.25,"Both",6,0.166666666666667,6,0.166666666666667,5
"22713","BET1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"22714","BET1L","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"22716","BEX1","Human (Adult)",3,1,3,"Human (Fetal)",1,1,1,"Both",3,0.333333333333333,3,0.333333333333333,2
"22717","BEX2","Human (Adult)",4,4,1,"Human (Fetal)",2,4,0.5,"Both",2,0.5,2,0.5,2
"22718","BEX3","Human (Adult)",4,4,1,"Human (Fetal)",4,4,1,"Both",1,1,1,1,0
"22719","BEX4","Human (Adult)",2,2,1,"Human (Fetal)",2,2,1,"Both",1,1,1,1,0
"22720","BEX5","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"22727","BGN","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"22730","BHLHB9","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"22734","BHLHE40","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"22741","BICD1","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"22743","BICD2","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"22749","BID","Human (Adult)",3,15,0.2,"Human (Fetal)",4,15,0.266666666666667,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"22751","BIN1","Human (Adult)",14,14,1,"Human (Fetal)",4,14,0.285714285714286,"Both",3.5,0.285714285714286,3.5,0.285714285714286,10
"22755","BIN3","Human (Adult)",3,12,0.25,"Human (Fetal)",1,12,0.0833333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"22756","BIRC2","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",0.5,2,0.5,2,1
"22759","BIRC6","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",2,13,0.153846153846154,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"22769","BLCAP","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",5,14,0.357142857142857,"Both",0.2,5,0.2,5,4
"22773","BLMH","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"22775","BLOC1S1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"22776","BLOC1S2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"22780","BLOC1S5","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"22782","BLOC1S6","Human (Adult)",4,20,0.2,"Human (Fetal)",4,20,0.2,"Both",1,1,1,1,0
"22783","BLVRA","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"22785","BLZF1","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"22787","BMERB1","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"22790","BMI1","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"22803","BMP7","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"22807","BMPER","Human (Adult)",1,28,0.0357142857142857,"Human (Fetal)",1,28,0.0357142857142857,"Both",1,1,1,1,0
"22808","BMPR1A","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"22813","BMPR2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"22814","BMS1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"22833","BMT2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"22838","BNIP1","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"22839","BNIP2","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",3,13,0.230769230769231,"Both",0.333333333333333,3,0.333333333333333,3,2
"22840","BNIP3","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"22841","BNIP3L","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"22883","BOD1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"22884","BOD1L1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"22888","BOK","Human (Adult)",3,2,1.5,"Human (Fetal)",1,2,0.5,"Both",3,0.333333333333333,3,0.333333333333333,2
"22892","BOLA2-SMG1P6","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"22898","BOLA3-AS1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"22904","BOP1","Human (Adult)",3,6,0.5,"Human (Fetal)",6,6,1,"Both",0.5,2,0.5,2,3
"22910","BORCS8","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"22913","BPGM","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"22914","BPHL","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"22929","BPTF","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",3,19,0.157894736842105,"Both",1,1,1,1,0
"22937","BRAP","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"22938","BRAT1","Human (Adult)",3,6,0.5,"Human (Fetal)",5,6,0.833333333333333,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"22941","BRCC3","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"22943","BRD1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"22944","BRD2","Human (Adult)",1,19,0.0526315789473684,"Human (Fetal)",1,19,0.0526315789473684,"Both",1,1,1,1,0
"22946","BRD3OS","Human (Adult)",5,7,0.714285714285714,"Human (Fetal)",3,7,0.428571428571429,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"22947","BRD4","Human (Adult)",4,12,0.333333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",2,0.5,2,0.5,2
"22948","BRD7","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"22954","BRD8","Human (Adult)",4,26,0.153846153846154,"Human (Fetal)",3,26,0.115384615384615,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"22955","BRD9","Human (Adult)",2,19,0.105263157894737,"Human (Fetal)",4,19,0.210526315789474,"Both",0.5,2,0.5,2,2
"22960","BRF1","Human (Adult)",3,22,0.136363636363636,"Human (Fetal)",2,22,0.0909090909090909,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"22961","BRF2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"22968","BRINP1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"22969","BRINP2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"22970","BRINP3","Human (Adult)",2,5,0.4,"Human (Fetal)",3,5,0.6,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"22972","BRIX1","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"22974","BRK1","Human (Adult)",1,1,1,"Human (Fetal)",2,1,2,"Both",0.5,2,0.5,2,1
"22977","BRMS1","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"22978","BRMS1L","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"22980","BRPF1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"22981","BRPF3","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"22983","BRSK1","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"22984","BRSK2","Human (Adult)",6,15,0.4,"Human (Fetal)",1,15,0.0666666666666667,"Both",6,0.166666666666667,6,0.166666666666667,5
"22985","BRWD1","Human (Adult)",3,16,0.1875,"Human (Fetal)",2,16,0.125,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"22993","BSCL2","Human (Adult)",5,27,0.185185185185185,"Human (Fetal)",2,27,0.0740740740740741,"Both",2.5,0.4,2.5,0.4,3
"22994","BSDC1","Human (Adult)",7,16,0.4375,"Human (Fetal)",6,16,0.375,"Both",1.16666666666667,0.857142857142857,1.16666666666667,0.857142857142857,1
"22995","BSG","Human (Adult)",5,16,0.3125,"Human (Fetal)",1,16,0.0625,"Both",5,0.2,5,0.2,4
"23009","BTAF1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"23010","BTBD1","Human (Adult)",1,5,0.2,"Human (Fetal)",3,5,0.6,"Both",0.333333333333333,3,0.333333333333333,3,2
"23011","BTBD10","Human (Adult)",4,11,0.363636363636364,"Human (Fetal)",4,11,0.363636363636364,"Both",1,1,1,1,0
"23019","BTBD2","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"23020","BTBD3","Human (Adult)",3,15,0.2,"Human (Fetal)",1,15,0.0666666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"23021","BTBD6","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"23026","BTBD8","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",1,7,0.142857142857143,"Both",3,0.333333333333333,3,0.333333333333333,2
"23030","BTD","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"23031","BTF3","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"23032","BTF3L4","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"23051","BTG1","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"23053","BTG2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"23054","BTG3","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"23062","BTN2A1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"23073","BTRC","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"23078","BUB3","Human (Adult)",3,5,0.6,"Human (Fetal)",3,5,0.6,"Both",1,1,1,1,0
"23080","BUD13","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"23082","BUD23","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",2,18,0.111111111111111,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"23083","BUD31","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"23202","BX664615.2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"23223","BX890604.2","Human (Adult)",1,29,0.0344827586206897,"Human (Fetal)",9,29,0.310344827586207,"Both",0.111111111111111,9,0.111111111111111,9,8
"23225","BYSL","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"23226","BZW1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"23229","BZW2","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",0.333333333333333,3,0.333333333333333,3,2
"23245","C10ORF88","Human (Adult)",2,0,0,"Human (Fetal)",3,0,0,"Both",0.666666666666667,1.5,NA,NA,1
"23255","C11ORF24","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23261","C11ORF49","Human (Adult)",7,0,0,"Human (Fetal)",6,0,0,"Both",1.16666666666667,0.857142857142857,NA,NA,1
"23267","C11ORF58","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23270","C11ORF68","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23274","C11ORF74","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23279","C11ORF87","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23291","C12ORF10","Human (Adult)",3,0,0,"Human (Fetal)",1,0,0,"Both",3,0.333333333333333,NA,NA,2
"23293","C12ORF29","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23295","C12ORF4","Human (Adult)",1,0,0,"Human (Fetal)",3,0,0,"Both",0.333333333333333,3,NA,NA,2
"23299","C12ORF43","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23308","C12ORF57","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23311","C12ORF65","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23320","C12ORF76","Human (Adult)",4,0,0,"Human (Fetal)",3,0,0,"Both",1.33333333333333,0.75,NA,NA,1
"23334","C14ORF28","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23337","C14ORF93","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23341","C15ORF40","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23343","C15ORF41","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23349","C15ORF61","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23355","C16ORF58","Human (Adult)",2,0,0,"Human (Fetal)",3,0,0,"Both",0.666666666666667,1.5,NA,NA,1
"23357","C16ORF70","Human (Adult)",3,0,0,"Human (Fetal)",2,0,0,"Both",1.5,0.666666666666667,NA,NA,1
"23360","C16ORF72","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23367","C16ORF87","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23385","C17ORF49","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23392","C17ORF58","Human (Adult)",3,0,0,"Human (Fetal)",2,0,0,"Both",1.5,0.666666666666667,NA,NA,1
"23396","C17ORF75","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23400","C17ORF80","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23411","C18ORF25","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23413","C18ORF32","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23418","C19ORF12","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23423","C19ORF25","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23427","C19ORF44","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23429","C19ORF47","Human (Adult)",3,0,0,"Human (Fetal)",2,0,0,"Both",1.5,0.666666666666667,NA,NA,1
"23431","C19ORF48","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23447","C1D","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"23453","C1GALT1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"23462","C1ORF109","Human (Adult)",4,0,0,"Human (Fetal)",4,0,0,"Both",1,1,NA,NA,0
"23465","C1ORF115","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23468","C1ORF122","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23479","C1ORF159","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23483","C1ORF174","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23489","C1ORF198","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23491","C1ORF21","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23494","C1ORF216","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23500","C1ORF35","Human (Adult)",3,0,0,"Human (Fetal)",2,0,0,"Both",1.5,0.666666666666667,NA,NA,1
"23502","C1ORF43","Human (Adult)",6,0,0,"Human (Fetal)",4,0,0,"Both",1.5,0.666666666666667,NA,NA,2
"23506","C1ORF52","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23512","C1ORF61","Human (Adult)",8,0,0,"Human (Fetal)",2,0,0,"Both",4,0.25,NA,NA,6
"23521","C1QBP","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"23536","C1QTNF4","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"23556","C20ORF194","Human (Adult)",2,0,0,"Human (Fetal)",3,0,0,"Both",0.666666666666667,1.5,NA,NA,1
"23562","C20ORF27","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23566","C20ORF96","Human (Adult)",2,0,0,"Human (Fetal)",7,0,0,"Both",0.285714285714286,3.5,NA,NA,5
"23581","C22ORF39","Human (Adult)",3,0,0,"Human (Fetal)",3,0,0,"Both",1,1,NA,NA,0
"23586","C2CD2L","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"23587","C2CD3","Human (Adult)",1,20,0.05,"Human (Fetal)",1,20,0.05,"Both",1,1,1,1,0
"23590","C2CD4C","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"23593","C2CD5","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",2,18,0.111111111111111,"Both",0.5,2,0.5,2,1
"23605","C2ORF42","Human (Adult)",3,0,0,"Human (Fetal)",1,0,0,"Both",3,0.333333333333333,NA,NA,2
"23607","C2ORF49","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23612","C2ORF69","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23626","C2ORF80","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23636","C3ORF14","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23638","C3ORF18","Human (Adult)",5,0,0,"Human (Fetal)",3,0,0,"Both",1.66666666666667,0.6,NA,NA,2
"23642","C3ORF33","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23645","C3ORF38","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23654","C3ORF70","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23672","C4ORF3","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23674","C4ORF33","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23681","C4ORF48","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23689","C5ORF15","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23692","C5ORF22","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23694","C5ORF24","Human (Adult)",1,0,0,"Human (Fetal)",2,0,0,"Both",0.5,2,NA,NA,1
"23696","C5ORF30","Human (Adult)",2,0,0,"Human (Fetal)",3,0,0,"Both",0.666666666666667,1.5,NA,NA,1
"23702","C5ORF49","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23729","C6ORF203","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23738","C6ORF62","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"23744","C7ORF25","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
"23746","C7ORF26","Human (Adult)",2,0,0,"Human (Fetal)",1,0,0,"Both",2,0.5,NA,NA,1
"23750","C7ORF50","Human (Adult)",5,0,0,"Human (Fetal)",1,0,0,"Both",5,0.2,NA,NA,4
"23764","C8ORF33","Human (Adult)",2,0,0,"Human (Fetal)",3,0,0,"Both",0.666666666666667,1.5,NA,NA,1
"23774","C8ORF58","Human (Adult)",2,0,0,"Human (Fetal)",2,0,0,"Both",1,1,NA,NA,0
