"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"30230","GNAI3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30232","GNAO1","Human (Adult)",3,26,0.115384615384615,"Human (Fetal)",2,26,0.0769230769230769,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30235","GNAS","Human (Adult)",8,61,0.131147540983607,"Human (Fetal)",3,61,0.0491803278688525,"Both",2.66666666666667,0.375,2.66666666666667,0.375,5
"30240","GNAZ","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"30241","GNB1","Human (Adult)",4,10,0.4,"Human (Fetal)",3,10,0.3,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"30242","GNB1L","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"30243","GNB2","Human (Adult)",4,13,0.307692307692308,"Human (Fetal)",2,13,0.153846153846154,"Both",2,0.5,2,0.5,2
"30246","GNB5","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"30248","GNG10","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30255","GNG2","Human (Adult)",2,16,0.125,"Human (Fetal)",2,16,0.125,"Both",1,1,1,1,0
"30256","GNG3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30257","GNG4","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"30258","GNG5","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30264","GNG7","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"30268","GNL2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",2,9,0.222222222222222,"Both",0.5,2,0.5,2,1
"30270","GNL3","Human (Adult)",4,12,0.333333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",2,0.5,2,0.5,2
"30272","GNL3LP1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30275","GNPAT","Human (Adult)",3,6,0.5,"Human (Fetal)",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30277","GNPDA1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"30278","GNPDA2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"30280","GNPTAB","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"30281","GNPTG","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",3,9,0.333333333333333,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"30288","GNS","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"30290","GOLGA2","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"30304","GOLGA5","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30323","GOLGA7","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",3,7,0.428571428571429,"Both",1,1,1,1,0
"30324","GOLGA7B","Human (Adult)",4,3,1.33333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",2,0.5,2,0.5,2
"30325","GOLGA8A","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30326","GOLGA8B","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"30345","GOLGB1","Human (Adult)",6,9,0.666666666666667,"Human (Fetal)",2,9,0.222222222222222,"Both",3,0.333333333333333,3,0.333333333333333,4
"30346","GOLIM4","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30347","GOLM1","Human (Adult)",4,8,0.5,"Human (Fetal)",5,8,0.625,"Both",0.8,1.25,0.8,1.25,1
"30348","GOLPH3","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30349","GOLPH3L","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30351","GOLT1B","Human (Adult)",2,10,0.2,"Human (Fetal)",3,10,0.3,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"30354","GOPC","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"30355","GORAB","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",3,6,0.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"30357","GORASP1","Human (Adult)",3,27,0.111111111111111,"Human (Fetal)",1,27,0.037037037037037,"Both",3,0.333333333333333,3,0.333333333333333,2
"30358","GORASP2","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"30359","GOSR1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"30360","GOSR2","Human (Adult)",4,47,0.0851063829787234,"Human (Fetal)",4,47,0.0851063829787234,"Both",1,1,1,1,0
"30361","GOT1","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"30363","GOT2","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",2,7,0.285714285714286,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30375","GPAA1","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",5,18,0.277777777777778,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"30379","GPAM","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"30385","GPAT4","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"30386","GPATCH1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"30387","GPATCH11","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",2,3,0.666666666666667,"Both",1,1,1,1,0
"30388","GPATCH2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30389","GPATCH2L","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",2,14,0.142857142857143,"Both",1,1,1,1,0
"30390","GPATCH3","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30391","GPATCH4","Human (Adult)",2,16,0.125,"Human (Fetal)",1,16,0.0625,"Both",2,0.5,2,0.5,1
"30392","GPATCH8","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",4,11,0.363636363636364,"Both",0.25,4,0.25,4,3
"30394","GPBP1","Human (Adult)",7,9,0.777777777777778,"Human (Fetal)",8,9,0.888888888888889,"Both",0.875,1.14285714285714,0.875,1.14285714285714,1
"30395","GPBP1L1","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",4,14,0.285714285714286,"Both",1,1,1,1,0
"30396","GPC1","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",5,9,0.555555555555556,"Both",1,1,1,1,0
"30400","GPC4","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30408","GPCPD1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"30409","GPD1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"30410","GPD1L","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",3,7,0.428571428571429,"Both",0.333333333333333,3,0.333333333333333,3,2
"30412","GPER1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"30415","GPHN","Human (Adult)",5,16,0.3125,"Human (Fetal)",3,16,0.1875,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"30416","GPI","Human (Adult)",3,21,0.142857142857143,"Human (Fetal)",1,21,0.0476190476190476,"Both",3,0.333333333333333,3,0.333333333333333,2
"30418","GPKOW","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30420","GPM6A","Human (Adult)",2,21,0.0952380952380952,"Human (Fetal)",6,21,0.285714285714286,"Both",0.333333333333333,3,0.333333333333333,3,4
"30421","GPM6B","Human (Adult)",11,11,1,"Human (Fetal)",7,11,0.636363636363636,"Both",1.57142857142857,0.636363636363636,1.57142857142857,0.636363636363636,4
"30425","GPN1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"30427","GPN3","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"30434","GPR108","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",3,17,0.176470588235294,"Both",1,1,1,1,0
"30436","GPR12","Human (Adult)",1,2,0.5,"Human (Fetal)",3,2,1.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"30439","GPR137","Human (Adult)",5,19,0.263157894736842,"Human (Fetal)",5,19,0.263157894736842,"Both",1,1,1,1,0
"30440","GPR137B","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"30455","GPR153","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30462","GPR161","Human (Adult)",1,10,0.1,"Human (Fetal)",9,10,0.9,"Both",0.111111111111111,9,0.111111111111111,9,8
"30463","GPR162","Human (Adult)",4,7,0.571428571428571,"Human (Fetal)",4,7,0.571428571428571,"Both",1,1,1,1,0
"30464","GPR17","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"30468","GPR176","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"30471","GPR180","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30474","GPR19","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"30477","GPR22","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",2,3,0.666666666666667,"Both",1,1,1,1,0
"30480","GPR27","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30488","GPR37","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30511","GPR85","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",5,7,0.714285714285714,"Both",0.4,2.5,0.4,2.5,3
"30514","GPR89A","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"30519","GPRASP2","Human (Adult)",5,5,1,"Human (Fetal)",2,5,0.4,"Both",2.5,0.4,2.5,0.4,3
"30521","GPRC5B","Human (Adult)",4,11,0.363636363636364,"Human (Fetal)",2,11,0.181818181818182,"Both",2,0.5,2,0.5,2
"30526","GPRIN1","Human (Adult)",2,1,2,"Human (Fetal)",1,1,1,"Both",2,0.5,2,0.5,1
"30529","GPS1","Human (Adult)",8,28,0.285714285714286,"Human (Fetal)",3,28,0.107142857142857,"Both",2.66666666666667,0.375,2.66666666666667,0.375,5
"30530","GPS2","Human (Adult)",5,16,0.3125,"Human (Fetal)",5,16,0.3125,"Both",1,1,1,1,0
"30533","GPSM1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"30534","GPSM2","Human (Adult)",3,12,0.25,"Human (Fetal)",3,12,0.25,"Both",1,1,1,1,0
"30537","GPT2","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"30538","GPX1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"30542","GPX3","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"30543","GPX4","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"30548","GRAMD1A","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",1,1,1,1,0
"30550","GRAMD1C","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",1,15,0.0666666666666667,"Both",1,1,1,1,0
"30568","GRB2","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"30573","GREM2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30577","GRHPR","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"30578","GRIA1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"30579","GRIA2","Human (Adult)",9,15,0.6,"Human (Fetal)",8,15,0.533333333333333,"Both",1.125,0.888888888888889,1.125,0.888888888888889,1
"30580","GRIA3","Human (Adult)",6,9,0.666666666666667,"Human (Fetal)",2,9,0.222222222222222,"Both",3,0.333333333333333,3,0.333333333333333,4
"30581","GRIA4","Human (Adult)",4,15,0.266666666666667,"Human (Fetal)",3,15,0.2,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"30589","GRIK2","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"30593","GRIN1","Human (Adult)",11,13,0.846153846153846,"Human (Fetal)",3,13,0.230769230769231,"Both",3.66666666666667,0.272727272727273,3.66666666666667,0.272727272727273,8
"30600","GRINA","Human (Adult)",4,10,0.4,"Human (Fetal)",3,10,0.3,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"30603","GRIPAP1","Human (Adult)",8,15,0.533333333333333,"Human (Fetal)",5,15,0.333333333333333,"Both",1.6,0.625,1.6,0.625,3
"30605","GRK2","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"30608","GRK5","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"30610","GRK6","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"30613","GRM1","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"30614","GRM2","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"30615","GRM3","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30620","GRM7","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",1,15,0.0666666666666667,"Both",1,1,1,1,0
"30625","GRN","Human (Adult)",2,22,0.0909090909090909,"Human (Fetal)",1,22,0.0454545454545455,"Both",2,0.5,2,0.5,1
"30627","GRPEL1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"30628","GRPEL2","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"30634","GRSF1","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"30637","GRWD1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30647","GSDME","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",2,14,0.142857142857143,"Both",2,0.5,2,0.5,2
"30653","GSK3A","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"30654","GSK3B","Human (Adult)",1,5,0.2,"Human (Fetal)",3,5,0.6,"Both",0.333333333333333,3,0.333333333333333,3,2
"30655","GSKIP","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"30656","GSN","Human (Adult)",6,15,0.4,"Human (Fetal)",2,15,0.133333333333333,"Both",3,0.333333333333333,3,0.333333333333333,4
"30658","GSPT1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"30659","GSPT2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30660","GSR","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"30661","GSS","Human (Adult)",3,28,0.107142857142857,"Human (Fetal)",5,28,0.178571428571429,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"30668","GSTA4","Human (Adult)",4,6,0.666666666666667,"Human (Fetal)",3,6,0.5,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"30674","GSTCD","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",2,11,0.181818181818182,"Both",0.5,2,0.5,2,1
"30675","GSTK1","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",2,9,0.222222222222222,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30677","GSTM2","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"30679","GSTM3","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"30685","GSTO1","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",1,7,0.142857142857143,"Both",3,0.333333333333333,3,0.333333333333333,2
"30688","GSTP1","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"30696","GTDC1","Human (Adult)",3,20,0.15,"Human (Fetal)",2,20,0.1,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30699","GTF2A2","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"30700","GTF2B","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"30701","GTF2E1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30702","GTF2E2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30704","GTF2F2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30707","GTF2H1","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"30714","GTF2I","Human (Adult)",5,23,0.217391304347826,"Human (Fetal)",6,23,0.260869565217391,"Both",0.833333333333333,1.2,0.833333333333333,1.2,1
"30715","GTF2IP1","Human (Adult)",4,10,0.4,"Human (Fetal)",1,10,0.1,"Both",4,0.25,4,0.25,3
"30725","GTF2IP4","Human (Adult)",4,2,2,"Human (Fetal)",3,2,1.5,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"30731","GTF2IRD1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",4,7,0.571428571428571,"Both",0.25,4,0.25,4,3
"30734","GTF2IRD2B","Human (Adult)",1,10,0.1,"Human (Fetal)",3,10,0.3,"Both",0.333333333333333,3,0.333333333333333,3,2
"30736","GTF3A","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",4,9,0.444444444444444,"Both",0.5,2,0.5,2,2
"30741","GTF3C1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"30742","GTF3C2","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"30744","GTF3C3","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"30746","GTF3C5","Human (Adult)",5,10,0.5,"Human (Fetal)",5,10,0.5,"Both",1,1,1,1,0
"30747","GTF3C6","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"30748","GTPBP1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"30750","GTPBP2","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"30751","GTPBP3","Human (Adult)",1,28,0.0357142857142857,"Human (Fetal)",2,28,0.0714285714285714,"Both",0.5,2,0.5,2,1
"30752","GTPBP4","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30753","GTPBP6","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"30754","GTPBP8","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"30765","GUCD1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"30766","GUCY1A1","Human (Adult)",4,13,0.307692307692308,"Human (Fetal)",2,13,0.153846153846154,"Both",2,0.5,2,0.5,2
"30768","GUCY1B1","Human (Adult)",4,8,0.5,"Human (Fetal)",1,8,0.125,"Both",4,0.25,4,0.25,3
"30775","GUF1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"30776","GUK1","Human (Adult)",12,39,0.307692307692308,"Human (Fetal)",7,39,0.179487179487179,"Both",1.71428571428571,0.583333333333333,1.71428571428571,0.583333333333333,5
"30779","GUSB","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"30782","GUSBP11","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"30802","GYG1","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"30806","GYG2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"30813","GYS1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"30823","H1F0","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30826","H1FX","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30832","H2AFV","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"30834","H2AFX","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"30835","H2AFY","Human (Adult)",4,20,0.2,"Human (Fetal)",4,20,0.2,"Both",1,1,1,1,0
"30836","H2AFY2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"30837","H2AFZ","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"30848","H3F3A","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"30852","H3F3AP4","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"30855","H3F3B","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",3,13,0.230769230769231,"Both",0.333333333333333,3,0.333333333333333,3,2
"30862","HABP4","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"30864","HACD2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"30865","HACD3","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"30867","HACE1","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"30868","HACL1","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",1,13,0.0769230769230769,"Both",2,0.5,2,0.5,1
"30869","HADH","Human (Adult)",1,23,0.0434782608695652,"Human (Fetal)",1,23,0.0434782608695652,"Both",1,1,1,1,0
"30870","HADHA","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"30873","HADHB","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"30874","HAGH","Human (Adult)",3,12,0.25,"Human (Fetal)",2,12,0.166666666666667,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30887","HAPLN1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"30890","HAPLN4","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"30894","HARS","Human (Adult)",4,16,0.25,"Human (Fetal)",1,16,0.0625,"Both",4,0.25,4,0.25,3
"30895","HARS2","Human (Adult)",1,20,0.05,"Human (Fetal)",3,20,0.15,"Both",0.333333333333333,3,0.333333333333333,3,2
"30901","HAT1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"30902","HAUS1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"30907","HAUS3","Human (Adult)",1,5,0.2,"Human (Fetal)",4,5,0.8,"Both",0.25,4,0.25,4,3
"30908","HAUS4","Human (Adult)",2,21,0.0952380952380952,"Human (Fetal)",1,21,0.0476190476190476,"Both",2,0.5,2,0.5,1
"30910","HAUS5","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",2,9,0.222222222222222,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"30911","HAUS6","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"30920","HAX1","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"30922","HBA2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"30931","HBP1","Human (Adult)",3,15,0.2,"Human (Fetal)",4,15,0.266666666666667,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"30933","HBS1L","Human (Adult)",5,16,0.3125,"Human (Fetal)",4,16,0.25,"Both",1.25,0.8,1.25,0.8,1
"30940","HCCS","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
